new_user_id,total_acc_mean,total_acc_median,total_acc_variance,total_acc_skewness,total_acc_kurtosis,total_acc_dominant_freq,x_acc_mean,x_acc_median,x_acc_variance,x_acc_skewness,x_acc_kurtosis,x_acc_dominant_freq,y_acc_mean,y_acc_median,y_acc_variance,y_acc_skewness,y_acc_kurtosis,y_acc_dominant_freq,z_acc_mean,z_acc_median,z_acc_variance,z_acc_skewness,z_acc_kurtosis,z_acc_dominant_freq
2,11.514671339662893,10.92789783753879,26.026693632223324,0.38922871268882586,-0.8802688209146741,0.0,3.33605,2.79,11.8042258975,0.6284921251214923,0.5356833589483188,0.0,9.8454,10.08,27.636830840000002,0.0030061228254486816,-1.1202463895050856,0.0,-0.38572823997,-1.1168685,10.963375917567056,1.5037283357289128,2.4905112934951887,1.9000000000000001
2,11.519912813960557,11.382894715046113,23.466570110156077,0.3196458625036329,-0.7143142181559918,0.0,3.2323500000000003,2.7,9.5857729775,0.7987231424368203,0.6619734660990861,0.0,9.956999999999999,10.02,26.382793000000003,-0.07750086867539306,-1.0174445580917402,0.0,-0.46595209212,-1.2258313,10.399348499257718,1.6594400193666368,3.3660222359454597,2.8000000000000003
2,11.386672444153367,10.636860985858462,24.578191907580575,0.3580537968903908,-0.7786859030308002,0.0,3.0740999999999996,2.66,11.510045190000001,0.6378080431044104,0.6826542955218096,0.0,9.7548,10.059999999999999,26.27448096,-0.07190114075194072,-1.061035211049768,0.0,-0.39996150216000004,-1.01471595,11.683792054812091,1.7865367188054204,3.9279685162487112,5.4
2,11.515391095708567,11.38923923998053,24.020241530354323,0.3484331784105573,-0.653141528028284,0.0,3.27175,2.96,10.3586514375,0.4133810193108225,0.8293445978374021,0.0,9.78625,10.02,27.675280437499996,0.04566642730979625,-1.0349236268740958,0.0,-0.4298581701900001,-1.2462618,11.930726570999369,1.2713657884561742,2.279450722350325,1.8
2,11.33042473425794,10.380993776608584,26.190870385459448,0.48631692485866834,-0.7291676974381618,0.0,3.3939999999999997,2.96,10.830711999999998,0.8540342120851947,1.1839982569040135,0.0,9.6377,9.92,29.942870709999998,0.1054320763544498,-1.0950016079931904,0.0,-0.6179551712200001,-1.4573772,9.009446450505978,1.07414855690604,0.8329751573514579,2.8000000000000003
2,11.577785513054568,11.611837650221995,25.67012061547639,0.3992868475640941,-0.5241277840709819,0.0,3.11495,2.81,12.789279997499998,0.9640908868860987,1.5829619494546954,0.0,9.92795,10.5,28.1804492975,-0.030607132775322086,-1.0119592575349352,0.0,-0.4019364597800001,-1.055577,10.316851084072146,1.3880614593611031,2.1170253895984423,1.8
2,11.441342521804986,11.12546792891067,24.20644038790938,0.41548741694753777,-0.6546882002019756,0.0,2.96055,2.56,12.4416691975,0.5895872824852155,0.9174362383640609,0.0,9.88505,10.405000000000001,24.796207997499994,-0.016403319452158355,-1.0019104348736392,0.0,-0.27165783345,-0.9738548650000001,11.320014110697503,1.8572708428303253,4.195195948576742,2.0
2,11.308979409022006,10.2830393897447,27.87796658518494,0.394560865509463,-0.8246584187511177,0.0,3.1641500000000002,2.81,11.9988792775,0.7573157949238005,1.1623745973993689,0.0,9.652000000000001,9.754999999999999,29.400949,0.03789622677152767,-1.2237443469444687,0.0,-0.61652504791,-1.4369467,10.818101224168231,1.5124026721101762,2.447635323848939,1.9000000000000001
2,11.468566654246239,11.434689656627672,29.712659294725018,0.25262715139621045,-1.0216762479446688,0.0,3.0401499999999997,2.74,12.6003854775,0.5311116457162849,0.3224908240536757,0.0,9.79115,10.059999999999999,32.3642561775,0.02219046603510384,-1.2068342008083492,0.0,-0.5391614646999999,-1.5867705,10.87621331259629,1.1246618772273385,0.9362900166844605,2.1
2,11.465847926151218,11.269405971866185,27.32771035056272,0.318227129691212,-0.8658014083899226,0.0,2.8207000000000004,2.32,11.82708051,0.5668854964237924,0.6598268903223303,0.0,9.86375,9.745000000000001,30.1912874375,-0.016487116286063017,-1.1735239458678526,0.0,-0.47841470352000004,-1.3756552,11.296217887644817,1.3411301112846143,1.7760799017457476,2.8000000000000003
2,11.392169220784746,11.080645474860413,25.735064985170325,0.31327245656902475,-0.7255325098120604,0.0,2.8349499999999996,2.56,11.0315779975,0.6836974235901405,1.1346086898757486,0.0,9.8486,10.515,28.998980040000003,-0.08315451185666961,-1.083114747074375,0.0,-0.5663340588400001,-1.3552246000000001,10.133428773963491,1.2707166904812965,2.0126067664338025,0.0
2,11.547356357626931,11.379735337585705,28.338543950777,0.3363281922344545,-0.9768478018040381,0.0,3.0209,2.755,11.143719189999999,0.756904379912431,1.3466383031869888,0.0,9.94465,10.440000000000001,30.7666248775,-0.04151048275012222,-1.1844480723753337,0.0,-0.29692358209,-1.2054008,11.659574687202932,1.478095712531166,2.334164357521688,2.8000000000000003
2,11.429301421021915,11.132756351698479,27.121503029597893,0.3803920264877624,-0.793980340531264,0.0,2.95145,2.775,13.290875397499999,0.6067136168316165,0.725800938722986,0.0,9.72315,10.27,29.787344577500004,0.016630123200343364,-1.126622620238325,0.0,-0.37244841821999997,-1.2258313,11.282793177936812,1.380505112671287,1.8310057383217595,2.2
2,11.479759851183857,10.69020274651178,23.83232294396834,0.41842629449644325,-0.7319585534935786,0.0,2.9417499999999994,2.66,11.8231834375,0.6076083695325354,0.7825102343592603,0.0,9.9838,9.945,24.85533356,-0.05653310470576775,-1.002160876618953,0.0,-0.2184703725,-1.03514645,10.560807381160851,1.5265882416901613,2.5962406131137197,1.9000000000000001
2,11.41924065791589,10.753393086075045,20.554691838538314,0.42838067869715174,-0.6570057037752455,0.0,2.9236500000000003,2.79,11.3849441775,0.013020416929731887,0.21513824947286775,0.0,9.913850000000002,10.059999999999999,22.438460677499997,0.11533925318618354,-0.8135938970893983,0.0,-0.19088918639999997,-0.95342433,10.26175436045316,1.1585716208300432,1.1987479302610744,7.2
2,11.08986685682099,10.922706357644852,22.500599404837967,0.34663497102605617,-0.8017477942194207,0.0,3.02285,2.775,9.488794377500001,0.4932777968258108,0.4767215198757335,0.0,9.60115,10.0,25.2316261775,0.02334487473467015,-1.0337782785503136,0.0,-0.47385188972000003,-1.2462618,9.221086693463416,1.062767545726063,0.9037908702879176,3.1
2,11.30367963232662,11.37588387065134,22.646005829453962,0.43991096999759527,-0.5370315386376046,0.0,2.9536000000000002,2.53,10.22542904,0.6150668124324147,0.682119641827307,0.0,9.810699999999999,10.115,25.07450451,0.1184559480912436,-0.8516261134342438,0.0,-0.23106920914,-0.88532263,10.092265080317047,1.0863361144658865,0.9364136934083702,1.8
2,11.2594547390789,10.529216997102298,23.157525616946742,0.47495191563851974,-0.6310146364380311,0.0,2.8607,2.56,10.35852951,0.5710291935134938,0.5881581257019906,0.0,9.78595,10.075,24.428417097500002,0.06702160115955666,-0.9382618919975072,0.0,-0.17747313773999998,-0.9942854,11.16598142369373,1.6066053993739742,3.129252460980174,1.8
2,11.2207540404576,11.177654962181395,25.170982150110618,0.47163891445015793,-0.6110828685264789,0.0,2.8698,2.51,11.774471960000001,0.6707488743919074,0.5249459136494306,0.0,9.66115,10.29,26.8120701775,0.07525656825395641,-0.9515368007207532,0.0,-0.30761555356000003,-1.096438,10.821562557764178,1.4888047695917046,3.064647421657071,1.8
2,11.365842108634535,11.556695582815777,23.533088372541034,0.3918778974510781,-0.6245607868350445,0.0,2.8027499999999996,2.355,10.7894299375,0.6402557784047179,0.4395235747984767,0.0,9.92505,10.38,24.6617199975,0.03292442718887654,-0.9167004736422575,0.0,-0.23283984347999997,-1.055577,10.848065818239192,1.4529932602415137,2.447143786868673,1.8
2,11.735564920537072,11.360678469089642,25.2900686448309,0.24528425115541946,-0.9092213666134255,0.0,2.8123500000000003,2.41,12.039483977500002,0.7119934862842506,0.8956052548364464,0.0,10.1791,10.495000000000001,27.585493189999998,-0.11694001034324156,-1.0723710141760703,0.0,-0.11584105340000002,-0.87851243,11.85176699931838,1.180242207984318,1.243039101687227,3.1
2,11.348103250752025,10.73981541267036,22.46199554530379,0.35175698925628346,-0.6261637121903867,0.0,2.7367500000000002,2.355,10.033682937499998,0.584245985204196,0.6043453885839272,0.0,9.9069,10.175,24.81152239,0.007040228382786427,-0.891253691623338,0.0,-0.29406330591999996,-1.0351465,10.673296207143922,1.5001735209834806,2.51881211424989,1.8
2,11.221782690986979,11.260864529348076,23.99254649867042,0.35841290081582194,-0.7986279242828727,0.0,2.73065,2.53,10.9422160775,0.5040008330426872,0.7814019388254452,0.0,9.734149999999998,9.844999999999999,25.854924277500004,-0.007633356527861537,-1.026407858056781,0.0,-0.25762888582000004,-1.096438,10.847314619596554,1.5326417416832274,2.612847256747827,2.2
2,11.300542452334831,10.906933532085757,26.635269763110262,0.40583196903942004,-0.7113813252119896,0.0,3.0169,2.49,11.060565389999999,0.846380904018536,1.0931958807368174,0.0,9.78375,10.04,28.4200634375,0.023429232765729294,-1.0463627431468578,0.0,-0.4254996485,-1.2054008,9.852401029258392,1.2063893528325713,1.4084051487943334,1.9000000000000001
2,11.507134694823167,11.252472883273677,24.925864328993747,0.2837451959692942,-0.7654961695648903,0.0,2.9328999999999996,2.7,12.442241589999998,0.591992618486113,1.0860155291962794,0.0,9.907250000000001,10.379999999999999,28.668575937499998,-0.05452570855290474,-0.9997296027717586,0.0,-0.28098777955,-0.8036005,9.394736581540338,1.0823913578082018,1.313823992222674,1.9000000000000001
2,11.437691839660552,10.964144147483477,23.254894959167668,0.42097390548302904,-0.6419229446454358,0.0,2.9070500000000004,2.755,10.845400797500002,0.5841120301085788,1.1177489009060686,0.0,9.861,9.945,26.476041,0.051664427645255744,-0.9828610198502505,0.0,-0.40513723723000006,-1.2258313,10.899850897214817,1.1234427580761066,1.5308968571760895,1.9000000000000001
2,11.393926289527908,10.943528951374466,24.65340525636819,0.31637850763483283,-0.807567200303811,0.0,3.0248000000000004,2.755,11.60200996,0.5247068525383182,0.811301177269689,0.0,9.818999999999999,10.155,26.446649,-0.07955019811374935,-1.0097520032817786,0.0,-0.41228791758,-1.26669235,10.694145220580912,1.5122614198372366,2.8867118920337633,2.8000000000000003
2,11.477036878139788,11.392720944585271,24.678902951234303,0.44028544724632324,-0.6830877219512934,0.0,3.1019500000000004,2.915,10.4004726975,0.5577493058020088,0.571119481755419,0.0,9.96965,10.420000000000002,26.4899333775,0.10114510042742626,-0.9825398792045656,0.0,-0.32416427895,-1.3756552,10.389774973667832,1.254545216085254,1.5207819900461805,2.8000000000000003
2,11.319704215905096,11.156009087967988,24.880880441455556,0.27072794457042265,-0.5786531652044413,0.0,-0.9880500000000001,-1.16,14.348167697500001,0.061393419118844154,0.5159337688163759,0.1,9.7663,9.885000000000002,26.40344731,0.07571116553467508,-0.8811382722204057,0.0,0.22303319439999997,-0.9942854,15.858366671230874,1.1981270311427004,2.145473355076814,1.9000000000000001
2,11.072346759921945,10.577019916285252,24.181814821719616,0.24417406223530438,-0.9514838834589359,0.0,-1.5752000000000002,-1.5,8.71608496,0.49834806158553735,1.0088807930422288,0.0,9.8655,9.92,26.15622175,0.1493916520103639,-1.0035592054593825,0.0,-0.33982767077000003,-1.334794,11.981542747852648,1.381724264774721,1.5472018698775143,1.9000000000000001
2,11.189720059708579,10.968275664800144,25.229849764237944,0.23949065970980635,-0.9357902640906559,0.0,-0.927,-0.8,9.208432,0.22756079895812165,0.845612206631503,0.0,10.0555,10.36,25.60709575,0.06444538526306001,-1.0327609881450621,0.0,-0.24646019065000002,-1.4165162,13.591005153307234,1.4763862657907851,1.7319390610212952,1.9000000000000001
2,11.243041734691154,10.8207449369614,25.663588441174657,0.2591032233757992,-0.9811334482876606,0.0,-1.01105,-0.74,10.3804973975,0.10484518317983287,0.44385956193933396,0.9,9.900500000000001,10.19,27.303155750000002,0.10738013653108006,-1.017697131309655,0.0,-0.30019245977000003,-1.4982382,15.253684876278935,1.298812747803805,1.203384821270503,2.8000000000000003
2,11.2060737564383,10.941934136704672,24.870337829741224,0.2175736097492797,-0.8885141247576591,0.0,0.19950000000000004,0.04,9.295556750000001,0.13780154410174372,0.4033569194996778,0.9,10.1848,10.325,25.508709959999997,0.14540230926689765,-1.0080841331494168,0.0,-0.27594824079999997,-1.2258313,11.79606143287578,1.5041187727552083,2.191329702114033,1.9000000000000001
2,11.103251026080388,10.950035155599458,23.10680010345477,0.30644474473665606,-0.7848240894405514,0.0,0.6838,0.55,9.45031056,0.33663302558373515,-0.11028165081403696,0.9,10.07915,9.940000000000001,22.9293357775,0.21268749848979868,-0.8622257957283068,0.0,-0.34908951265,-1.4982382,11.830626463767754,1.7171169080208704,3.1639909240256516,1.9000000000000001
2,11.065398665726486,10.792237699905806,23.797270236456555,0.3503032441721728,-0.8214881289640132,0.0,0.68965,0.38,9.7185103775,0.4280558651015148,-0.037633707777654735,0.9,9.98005,9.940000000000001,24.122226497500005,0.28798089144820666,-0.9101105296153635,0.0,-0.50558732122,-1.4982382,12.066947328539635,1.5319009684244476,2.1336770143432995,2.8000000000000003
2,11.136866999475892,11.057403668767554,24.17562284694752,0.22799913250504644,-0.8694824429989563,0.0,0.6528499999999999,0.42,10.4625493775,0.4644888437532888,0.01774163963370734,0.9,9.9476,10.515,25.69255924,0.1718853459384885,-1.0065129018691314,0.0,-0.3874988959700001,-1.28712285,12.51920651658471,1.3226227030850777,2.130956878602831,2.8000000000000003
2,11.316759574255823,10.890700417128242,23.092673690882325,0.2098335634611153,-0.9802908131807282,0.0,1.4037,1.18,11.14859931,0.545031861205958,0.15017128456119977,0.0,10.01515,9.885,23.3325149775,0.19941697384827164,-0.9298058647608922,0.0,-0.3723803078500001,-1.3075534,14.268336358718697,1.4756611071833254,1.9571827432424165,1.9000000000000001
2,11.30970657727701,10.688562585433734,26.33177850189441,0.22486129687820927,-1.1150327915785625,0.0,2.1107,1.99,11.924317510000002,0.3714053977902812,-0.25649124757695496,0.0,9.914100000000001,9.96,26.21855919,0.27004503463205576,-1.088629279673823,0.0,-0.4304710966799999,-1.4165162,13.16862600092045,1.5146550221988377,2.237510745892699,1.9000000000000001
2,11.227559650653014,11.164968030845563,23.680879101695755,0.23334776760017364,-0.7948225881710962,0.0,2.37,1.76,12.55826,0.539921103128513,0.012266256464595227,0.0,9.763800000000002,9.79,22.811774560000003,0.2629154336309632,-0.8251550968697359,0.0,-0.43067540038,-1.4573772,13.23476851017488,1.5810580880649359,2.559409227656473,1.9000000000000001
2,11.588441491252965,11.280554479582072,25.49700907568264,0.2870628263668618,-0.7172293440033166,0.0,4.9577,4.48,21.159223710000003,0.6138995477290832,0.3259942431205798,0.0,8.862950000000001,8.219999999999999,22.503470797500004,0.46980852990123306,-0.5766869384317195,0.0,-0.32750125917000006,-1.1168685,12.888361697117961,1.255115186200464,1.264917370581724,2.8000000000000003
2,11.65734235044997,10.835050318972117,23.811556408707723,0.4359423151656341,-0.5686311125102539,0.0,8.5769,8.77,22.10283739,-0.041340140502981994,-0.7930018769260982,0.0,5.675999999999999,5.07,17.639993000000004,1.1387776198586559,1.8822042553177418,0.0,-0.5703520701,-1.2462618,13.85686560043483,1.0762705334645128,1.4700788821620394,7.300000000000001
2,12.14999647926132,11.144146273850549,33.00732664841224,0.3462448309774868,-0.8579015980928011,0.0,8.939549999999999,9.21,30.5799722975,-0.017029328651526638,-1.1964188285279242,0.0,5.5127500000000005,5.029999999999999,21.446132937499996,0.883214395180991,1.1522169970945892,0.0,-0.70076688355,-1.5322891,17.806594869394317,1.260171748067232,1.8862199286014274,1.9000000000000001
2,12.211407515616415,11.942383244938583,31.35865693371099,0.39791146456426985,-0.4051066761560027,0.0,9.2296,9.08,28.93907884,0.018252898752495098,-1.0298736035618108,0.0,5.3138,4.965,20.18076856,0.8795216467639536,1.3056136517816839,0.0,-0.6921179669799998,-1.3756551,17.45626916594757,1.0337097392879464,1.4421892843373758,6.6000000000000005
2,12.043149693294163,11.632682083823598,28.823472182060797,0.4296768580982211,-0.5968726409393907,0.0,9.20335,9.18,27.3552692775,0.03755195855662362,-1.0147902475338872,0.0,4.8956,4.14,19.73122364,1.050654188259813,1.4607813658423412,0.0,-0.5687857148700001,-1.2666923,17.782366027711948,0.785738508547128,0.5035628772620466,7.6000000000000005
2,11.911119410454434,10.700136645275203,29.250479165959632,0.48609820011012667,-0.6227839001185798,0.0,9.274899999999999,9.68,27.96854099,0.033992250858846225,-0.9965177106607586,0.0,4.85465,4.16,15.859126877500003,1.0749483291297977,1.9578702783860518,0.0,-0.57028397151,-0.9738548650000001,17.380956467902838,0.8723210477206838,0.7047573617363234,4.7
2,12.114810547024902,11.63372341660506,27.86555803704011,0.42511955833862275,-0.6318344596395913,0.0,9.552200000000001,9.469999999999999,26.607252159999998,-0.0602739035314521,-0.9664932136175555,0.0,4.707800000000001,4.29,16.720865160000002,1.042442693806234,1.5377498402153007,0.0,-0.21812985970000007,-0.9125633,17.850588991653147,0.7692523800521213,0.4713022810858316,7.0
2,11.976120961420007,11.33489636804186,27.623845265901192,0.3882183593708723,-0.5639902274500384,0.0,9.374550000000001,9.92,27.700845797499998,-0.11087211992158602,-0.9516631210935365,0.0,4.495349999999999,3.795,17.9534128775,1.1221518713409278,1.7307253323586202,0.0,-0.3623012432499999,-1.01471595,17.17543835760434,1.0547572636798832,1.3598350109086716,4.4
2,11.997779458589186,11.415123378864806,30.621090848096948,0.4051137910410643,-0.6934884844212368,0.0,9.304749999999999,9.79,28.196509937500004,-0.07833633319259689,-1.0907686926220224,0.0,4.481350000000001,4.06,18.887547677500002,0.9533946987419026,1.566846290221041,0.0,-0.47371569479000003,-1.525479,20.59846822555121,1.0777424204444013,0.9700835214708841,7.2
2,12.226466259399542,11.99636755199045,32.97047798343056,0.353984900725022,-0.7364903880025664,0.0,9.5052,10.0,30.19636396,-0.029375729325367406,-1.1592436289692596,0.0,4.4502999999999995,4.1,19.323948910000002,0.9112269341587834,1.596051169994369,0.0,-0.44633880506999996,-1.0691973,22.583426846754673,0.9869620008720935,0.7798106368815101,7.4
2,12.097141367875352,11.680333590302851,28.4477963315359,0.3372213760080778,-0.8275466221553436,0.0,9.7428,9.905000000000001,28.21265316,0.03713900107342324,-0.9748687404228442,0.0,4.12185,3.87,16.1633580775,0.8595731148142752,1.5733732974421404,0.0,-0.17699642162999993,-0.68782757,18.469487372627245,0.7132448420132433,0.2727766393780464,6.7
2,11.751443384914923,11.213240809089129,29.567296524144396,0.37160063277964656,-0.8518272759276289,0.0,9.40945,9.79,27.922768197499998,-0.006565698675805714,-1.1558528499872527,0.0,4.24245,3.79,15.985480497499998,1.0924067295076496,2.283693301126805,0.0,-0.52819707818,-1.525479,16.94034599960722,1.1127510602649722,1.0123949902793452,2.8000000000000003
2,12.205386723244837,12.071857577411539,29.972984197515306,0.31264517982495255,-0.6981585257207943,0.0,9.648500000000002,10.285,28.856910749999997,-0.08495508055945683,-1.0671676488693727,0.0,4.1906,3.57,18.981620640000003,0.941504992219166,1.630923424434962,0.0,-0.23093301168000002,-1.01471595,20.39790720559302,1.0272800906188242,0.7182430910694713,6.5
2,12.009254374447353,11.54303143676356,32.98467795174418,0.3352705355830482,-0.9588389787576963,0.0,9.5196,10.055,30.925415839999996,-0.021449085492613467,-1.2650803301057774,0.0,4.2283,3.775,17.91089511,1.0680368310396533,2.0826440181403605,0.0,-0.53616498407,-1.7842655,19.581779691784273,0.864981620592601,0.558745037031418,2.8000000000000003
2,12.150915151879076,12.157682307063718,28.747277354377356,0.34026757647565864,-0.8028124369798171,0.0,9.64835,9.905000000000001,28.3298367775,-0.023478924582144737,-1.0082536065962913,0.0,4.1697,3.395,17.97578391,0.9293201039931925,1.4778365426488644,0.0,-0.33860184258,-1.1917804,19.494688674743287,1.02636612633802,0.576507197227845,7.300000000000001
2,11.637132710695683,11.46108388843534,27.46479151276354,0.4197709455927254,-0.4251907869316751,0.0,9.52015,10.25,27.277678477500004,-0.09142765651327325,-0.9141878547008764,0.0,4.02455,3.295,16.7156967975,1.222766877110253,2.183059153425849,0.0,-0.36584255152000006,-0.88532263,11.930174466604312,1.0939651248189137,1.5939457384121791,2.8000000000000003
3,10.968794092082303,9.997523357876162,20.44139316550034,0.45472087811992856,-0.5722180990118422,0.0,7.49025,7.4,24.9362264375,0.22175073265839465,0.04968822396660988,0.0,6.486500000000001,5.98,11.458109749999998,0.9413166616092076,1.0530033161814458,0.0,-0.14715,-0.72,6.1613203775,1.6102858629989039,2.920861137035903,1.8
3,10.999826409161178,10.191811624499707,20.649816468320292,0.4347117635721857,-0.6869826410885231,0.0,7.6387,7.675000000000001,24.87842531,0.1512033186058526,-0.2985848492090377,0.0,6.310899999999999,5.539999999999999,11.11669119,0.8657392248400502,1.3686398629652334,0.0,-0.15424999999999997,-0.89,7.449891437500001,1.7700901495123247,3.2655308147029585,1.8
3,10.89385996065031,10.23733181567946,21.060626157739986,0.5206548684536636,-0.5165228884318744,0.0,7.565650000000001,7.35,24.917896577500002,0.1786607904786424,-0.5340162621761126,0.0,6.18535,5.41,11.3312908775,1.1113824665111809,2.2354938911206883,0.0,-0.15689999999999998,-1.12,7.96539139,1.847970811750088,3.331965267026253,1.8
3,11.108607396856419,10.560949607844705,26.58621820250686,0.41537870435881846,-0.9083295667772506,0.0,7.7292499999999995,7.720000000000001,27.944152937499997,0.1478653150631158,-0.7379885526823378,0.0,6.29425,5.6,12.472960437500001,0.9435999980871962,1.1035244519378384,0.0,-0.25525,-1.14,10.1462219375,1.903106673575689,3.6233192397385032,1.8
3,11.314287869404955,10.762862951757292,26.332454508235852,0.43020653354068566,-0.5952082607189157,0.0,7.7257,6.895,30.25916851,0.12893775907119212,-0.6636200580325795,0.0,6.2836,5.390000000000001,16.81900904,0.8531725779898564,1.2635584366935309,0.0,-0.20374999999999996,-1.16,8.0558034375,1.9559970651077738,4.061848843206482,1.9000000000000001
3,11.33876320468536,10.891448830463489,27.963665988073334,0.5451748268209844,-0.49336297782531924,0.0,7.59335,6.725,34.375998277499995,0.03958267364820051,-0.6802893466692383,0.0,6.2307,5.37,17.024265510000003,0.9791169349018942,1.393509437500109,0.0,-0.39715000000000006,-1.1,8.4926383775,1.9370755104243775,4.307919029370092,1.9000000000000001
3,11.834225442112299,11.580954788841149,32.22090618526195,0.6258560061298629,-0.33114692270749213,0.0,7.809449999999999,7.045,39.6381551975,-0.1218684046449482,-0.9590830937354204,0.0,6.350150000000001,5.1850000000000005,20.9937474775,1.038938598831991,1.0599458542308788,0.0,-0.48019999999999996,-1.29,10.095388960000001,2.0533527973781194,5.009233606698309,1.9000000000000001
3,11.678765715343639,11.393198390803512,29.288565366113943,0.6528162161859385,-0.23358257504723268,0.0,7.829200000000001,6.945,39.97266236,0.030013172905470602,-0.8308705659961961,0.0,6.09095,5.22,15.671889597499998,0.9974710218385616,1.6558835949210113,0.0,-0.22665,-1.08,11.590167277499999,2.1108445388426653,4.708723504115674,2.0
3,11.908929127520572,11.633402363159966,28.797350535692086,0.5918482538465234,-0.38850056537939537,0.0,8.16075,7.59,40.062612937500006,-0.07149069200281788,-0.8032382119271486,0.0,5.9501,5.0,16.64817499,0.8520331939275898,1.748803648951367,0.0,-0.19949999999999996,-1.12,11.86782475,1.9248716137866428,4.064748058806422,1.8
3,11.472963193945453,11.311304335567367,29.645744050372905,0.6645384915322877,-0.28332790295189625,0.0,7.80425,7.375,38.9534384375,-0.04043692314176676,-0.8609274815480599,0.0,5.78835,4.92,18.068324777499996,0.899802362080244,1.5503400548131738,0.0,-0.42235,-1.04,9.663171977500001,2.1846550223746375,5.498108977006385,1.8
